Text,Label
technological developments affecting the lifestyles of all people are important in terms of ensuring the sustainability of businesses in the tourism industry gaining competitive advantage increasing the quality of service creating a positive image and meeting the needs and demands of tourists fully the increasing prevalence of social media in the tourism industry rapid advances in automation through robotics machine learning and artificial intelligence new technologies such as the use of bitcoin and blockchain technology and the use of virtual reality technology and other smart tourism technologies can offer tourists the opportunity to provide highly customized products and experiences for this reason tourism businesses need to analyze the innovations in information and communication technologies in tourism effectively and efficiently and develop technology oriented tourism policies in addition tourism businesses should focus on anticipating what new technological opportunities may arise in the future and be prepared for the future to cope with the challenges of technology innovation in this context it was examined that the technological applications used in the tourism industry today in this chapter then it was also examined that the expected developments in the technology usage in the future and what kind of applications may arise depending on these developments in addition it was discussed that the covid 19 outbreak affecting the whole world might bring what kind of new technological applications to the tourism industry finally within the scope of the study it was presented recommendations to the businesses in the tourism industry the editor s if applicable and the author s under exclusive license to springer nature singapore pte ltd 2022 smart tourism technologies technological applications technology the tourism industry,Smart_Mobility
drawing on transit smart card data allied with local weather station records over a 12 month period this paper takes brisbane australia as the study context and examines the way in which weather impose influences on public transit passenger s travel behaviour in terms of transit passenger s spatiotemporal origin destination od information a new travel behaviour indicator called stickiness is developed to reflect passenger s travel similarity in using the transit service over a period by applying a suite of regression models it shows that weather s effects on transit passenger s travel behaviour vary by temporal period and passenger type in general weather is shown to exert a stronger effect on passenger s stickiness during midday off peak hours in comparison with either am peak or pm peak across all types of passengers child passengers are found to be most tolerant to weather changes and even be stickier to their regular travel pattern during am peak the modelling results also reveal that when it relates to journey to work or journey to school weather s effects on alighting location are much smaller than other three od related travel behaviour features i e boarding time boarding location and alighting time in contrast with the postponement during am peak transit passengers are prone to bring forward their trip back home during pm peak in response to poor weather conditions moreover this paper verifies that weather parameters are not singly perceived by transit passengers but as an interrelated unity in shaping transit passenger s travel behaviour by enriching the weather travel behaviour scholarship the empirical findings of this study are helpful to render a holistic understanding of the weather travel behaviour relationship and have important implications for transit operators in building a more weather resilient transit system 2021 elsevier ltd australia brisbane queensland smart cards urban transportation brisbane empirical findings interaction effect passenger travels public transit passenger stickiness transit passenger transit smart card travel behaviour weather public transport transportation system travel behavior weather regression analysis interaction effects stickiness transit smart card travel behaviour weather,Tourism_Experience
smarthphones and mobile apps have changed not only human communication but also travelling habits for this reason mobile apps influences in the tourism in tena ecuador were analysed first exploratory research was carried ou to identify the mobile apps available on google play later a survey of the apps preferred by tourists was applied finally 140 service providers were interviewed about their mobile app use as result 150 tourism apps were identified for ecuador mainly for pichincha 36 and only 4 for tena tourists prefer web sites 67 as a source of tourism information use social media frequently 73 and 39 used mobile apps during their visit with google maps the most used service providers use social media for promotion 57 mainly facebook but 69 of them do not know how to or do not use mobile tourism apps 2022 journal of midwifery and reproductive health all rights reserved ecuador information and communication technology mobile apps smart travel tourism services,Data_Analysis
purpose this paper aims to review the latest management developments across the globe and pinpoint practical implications from cutting edge research and case studies design methodology approach this briefing is prepared by an independent writer who adds their own impartial comments and places the articles in context findings firms operating in the tourism industry can exploit digital technologies to enrich the experience of their clients and increase their satisfaction offering them an immersive experience using virtual reality vr and augmented reality ar represents an exciting avenue to explore as does the scope of digital innovation to increase opportunities for greater customer involvement in the value creation process originality value the briefing saves busy executives and researchers hours of reading time by selecting only the very best most pertinent information and presenting it in a condensed and easy to digest format 2024 emerald publishing limited digital technologies digital transformation digitalization smart tourism,Data_Analysis
touristification and smartization processes are commonly associated with economic growth strategies here we emphasize and demonstrate the need to consider the implication of these processes on social sustainability initial results imply that 1 regions not specialized in tourism are associated with a lower share of population in poverty and 2 regions smartness level is negatively associated with the share of poverty however in regions highly specialized in tourism smartization demonstrated an opposite association of increased intra regional poverty as residents quality of life is becoming a key policy consideration understanding the effect of these socio economic processes on socially sustainable growth has timely implications for regional planning including for post covid 19 recovery strategies 2022 informa uk limited trading as taylor francis group european regions smart regions smart tourism social sustainability tourism specialization,Data_Analysis
globally select cities are working on transforming themselves to smart cities india has decided to leapfrog in this area and started to implement 100 smart cities in phase i where the work on building these cities has already began the framework for these smart cities is divided into two major parts the first part has some basic requirements that all smart cities need to fulfill and the second is specific to needs location or the history of issues to be solved in that city in addition based on the geographical location of the city the smart city proposals additionally include the areas that specifically work on the business social and economic requirements of that city in case of any previous history of natural calamity in city the proposals furthermore work on plans to reduce the impact of disasters in cities this chapter attempts to first bring in need for standardization by collating some of the basic requirements of smart cities keeping data security guidelines in mind and comes with a usable list of applications which can benefit from open architecture and infrastructure standardization when used at national level this open architecture and standardization can provide aggregated information at the national level additionally reusability of applications and processes across various smart cities makes the extension of similar applications to other smart cities faster and at lower costs standardization together with open smart city architecture also brings out the need and delivery of community led innovation environment however the work requires data managers who work with the head of city or the mayor and with the central agencies at the central level and can help in creating these innovations on the data these community led innovations on the data can be effectively used and also monetized 2021 elsevier inc all rights reserved blockchain city assets management community engagement community led innovations data democracy data monetization data privacy data reusability data weening policy disaster management governance iot lpwan metadata open architecture processes smart health smart homes smart lights smart tourism smart water smart city framework stakeholder consultation things enabled services water harvesting,Data_Analysis
the potential of cycling as a sport is addressed specifically from the territorial point of view totally determined by geography which should make it as an object of attention from this discipline in order to assess its role in certain countries and the ability of these to use it as a vector of territorial development a smart strategy is developed to define its expansion in a region and a methodology is showed to create a territorial machine tool called cyclist ring embodying the contribution of cycling to a development strategy and to give substance to a territorial brand linking a particular territory landscape sport industrious activity tourism expertise experience and controlled effort cycling cycling ring economy biking road cycling sustainable mobility,Data_Analysis
purpose this study aims to determine how the attitudes toward artificial intelligence ai of religious tourists affect their ai self efficacy and their engagement in ai this study specifically intends to investigate the mediating role of ai self efficacy in the relationship between attitudes toward ai and the engagement in ai of religious tourists this study also seeks to identify the role of ai assistant use as a moderator in the relationship between attitudes toward ai and ai self efficacy design methodology approach the data used in this study was gathered from a sample of 282 religious tourists who had just visited karbala central iraq purposive sampling which comprises a focused and systematic approach to data collection was used after carefully assessing the distinctive characteristics and properties of the research population findings the results showed that attitudes to ai had a noticeable impact on ai self efficacy which in turn exerted a positive impact on engagement with ai in addition the use of ai assistants acted to positively moderate ai self efficacy in terms of mediating the link between attitudes to ai and ai engagement originality value the distinctive focus on religious tourists adds an original perspective to the existing literature shedding light on how their attitudes towards ai impact not only their self efficacy but also their engagement in dealing with ai in addition this study delves into the moderating role of ai assistant use introducing a unique factor in understanding the complex interplay between attitudes self efficacy and engagement in the context of religious tourism the selection of karbala central iraq as this study site further adds originality providing insights into a specific religious and cultural context 2024 emerald publishing limited ai assistant use ai self efficacy attitudes toward ai engagement in ai religious contexts,Sustainability
artificial intelligence ai and robotics technology are disrupting every industry transforming traditional business practices and delivering services technologies like machine learning analyze big data to learn human behavior and patterns to make informed decisions to improve customer service experience ai technology has impacted the hospitality industry through guest data analysis and robotics for providing various services quickly and efficiently to optimize customer satisfaction the healthcare industry too has been transformed by using ai technology to study patients medical data and robotics in administration and surgical workflows for better direct patient care this chapter explores the various usages and applications of ai and robotics in hospitality and healthcare furthermore discuss the ai impact on the medical tourism industry 2025 apple academic press inc No Keywords,Smart_Mobility
big data has huge commercial value and potential under the background of big data a heritage site is faced with a number of questions and challenges such as how to accelerate industrial innovation benign competition and the creation of new business value based on the analysis of service data from the national archaeological site and park yuan ming yuan this paper investigates the common problems of site management operations such as inappropriate cultural interpretation insufficient consumer demand and so on in order to solve these operational problems a new service system called the one platform three systems was put forward this system includes the smart heritage platform and three management systems the smart heritage management system the 3 o online offline onsite service system and the digital explanation system combined with the 3 o marketing operation the platform can realize bidirectional interaction between heritage site management units and tourists which can also benefit visitors to the heritage site by explaining the culture and history of the heritage site bring about more demand for cultural information and expand the social and economic benefits 2015 copernicus gmbh all rights reserved big data explanation smart heritage,Data_Analysis
the aim of this chapter is to identify the impact of big data analytics radical innovation capabilities and incremental innovation capabilities on the organizational image of the jordanian tourism sector for this study s purposes 305 questionnaires were analyzed convergent validity and discriminant validity tests were performed through structural equation modelling in the smart pls program data reliability was confirmed a bootstrapping procedure was used to analyze the data empirical results showed accepted all hypotheses the relationship between bda ric iic and oi were positive and statistically significant the predictive power is acceptable meanwhile the regression model is efficient this study has important implications for leaders in the jordanian tourism sector in general as the study highlights the importance of bda ric and iic to enhance the organizational image the author s under exclusive license to springer nature switzerland ag 2024 big data analytics capabilities incremental innovation capabilities organizational image radical innovation capabilities,Sustainability
considering further improvements in the intelligent transportation in tourist attraction management is highly appealing inspired by the success of the ride sharing platform this study designs an intelligent transport system for attractions that can effectively generate user demand oriented vehicle operation schemes and timely adjust the scheme to match dynamic requests the system s core components are a vehicle operation scheme optimization module based on an improved heuristic approach and an adaptive updating module that follows time and quantity driven rules results of a case study in xiamen indicate that our system significantly outperforms existing systems in improving tourist experience and saving transport operating costs and can provide more diversified and flexible vehicle operation schemes thereby contributing to economic social and environmental benefits 2023 elsevier ltd china fujian xiamen artificial intelligence cost analysis design heuristics optimization tourist attraction transportation system dynamic request heuristic approach intelligent transport system pareto optimization smart tourist attraction,AI_Tourism
this study seeks to understand how entrepreneurs of sme beach resorts mitigate challenges in their efforts to survive and simultaneously expand their businesses smes in tourism related industry including beach resorts cater towards accommodating increased number of tourist arrivals malaysia targets to bring in 36 million tourists with rm168 billion tourism receipts by the year 2020 the sun sea and sand are naturally the magnets of tropical islands of malaysia the authors employed in depth interview technique on two resorts located on perhentian kecil island offshore terengganu malaysia observation of the premises complements data collected from interviews findings suggest that the resorts employed various strategies to manage their operations cost saving methods like employing family members constructing additional resort features during monsoon period and smart business arrangement with resorts suppliers contributed towards resorts expansion the study outcome would amongst others benefit policymakers in nurturing the sme sector further facilitating malaysia towards a developed nation this study also contributes to the performance management literature particularly on island beach resorts 2020 inderscience enterprises ltd beach resort entrepreneurship performance management small and medium enterprises smes tourism leisure industry offshore oil well production tourism cost saving entrepreneurship in depth interviews performance management policy makers small and medium enterprise smes tropical island beaches,Smart_Mobility
this book explores the core themes of the fourth industrial revolution 4ir highlighting the digital transformation that has been occurring in society and business representing an interface between technologies in the physical digital and biological disciplines the book explores emerging technologies such as artificial intelligence robotics the internet of things autonomous vehicles 3 d printing nanotechnology biotechnology materials science energy storage and quantum computing the findings of collaborative research studies on the potential impact of the 4ir on the labour markets occupations future workforce competencies and skills associated with eight industry sectors in australia are reported the sectors are agriculture and mining manufacturing and logistics health medical and nursing education retail financial services government services and tourism springer nature singapore pte ltd 2021 additive manufacturing artificial intelligence automation big data cybersecurity digital innovation fourth industrial revolution fourth industrial revolution intelligence fourth technology digitisation industrial internet industry 4 0 smart industry social innovation technological innovation,Smart_Mobility
efficient traffic flow is crucial for sustainable cities as it directly impacts energy consumption pollution levels and overall quality of life the integration of superficial intelligence particularly transformer models plays a significant role in enhancing the predictive capabilities for traffic management thereby supporting sustainable urban development in this survey we explored the application of transformer models to predict and optimize traffic flow in sustainable cities these models leverage advanced machine learning to capture intricate spatiotemporal patterns thereby providing valuable insights for urban planners and traffic management centers by systematically reviewing the literature we emphasize the importance of transformer models in urban planning and sustainable resource use our study demonstrates how transformer models can learn complex spatiotemporal patterns from traffic data by incorporating both real time and historical data to enhance prediction accuracy this improved predictive capability aids the development of smart cities by reducing traffic congestion facilitating smoother movement for city dwellers and tourists and ultimately contributing to the sustainability goals of urban areas this comprehensive review highlights the transformative potential of predictive modeling using transformer models underscoring their critical role in optimizing urban infrastructure and promoting sustainable city development 2024 elsevier ltd predictive modeling sustainable cities traffic flow prediction traffic management transformer models urban planning sustainable development goals impact energy predictive capabilities predictive models road traffic flows spatiotemporal patterns sustainable cities traffic flow traffic flow prediction traffic management transformer modeling machine learning prediction road traffic sustainability traffic congestion traffic management urban area urban planning sustainable city,Tourism_Experience
beach cleaning robots are used to pick up trash and debris from beaches beach cleaning robots are becoming more and more popular since they can work continuously and effectively without human labor keeping beaches clean and safe for tourists these robots can assist in reducing the quantity of plastic and other rubbish that ends up in the ocean and can also assist in protecting wildlife from harm caused by beach litter the raspberry pi is a crucial component in our work to construct the ai based robot the raspberry pi pico is used to control the movement of the object in the photo that is taken with the pi camera the waste is identified using motors and a conveyor belt it is collected and dumped separately to maintain cleanliness 2023 ieee beaches belt conveyors cleaning image processing robots cleaning robot conveyor belts human labor images processing opencv pi camera interfacing raspberry pi raspberry pi pico tensor flow cameras image processing opencv pi camera interfacing raspberry pi raspberry pi pico tensor flow,Smart_Mobility
traffic congestion frequent traffic accidents and air pollution problems in the cities have brought opportunities for the development of intelligent transportation technologies and the data mining of massive traffic spatiotemporal data few existing studies have talked about the feature layer data fusion that reflects the main characteristics of the big data of traffic flow time series and the prediction methods of temporal and spatial accessibility from alternative starting points to destinations in urban traffic spatiotemporal network are pending further research for these reasons this paper focused on traffic condition recognition and accessibility prediction based on multi source big data of urban traffic flow at first this paper proposed a method for extracting the features of urban traffic spatiotemporal data and realized preprocessing and fusion of the obtained data of the traffic flow and average vehicle speed of the road network then a combinatorial optimization algorithm of simulated annealing sa and particle swarm optimization pso and the fuzzy c means fcm algorithm were employed to perform fuzzy classification on urban traffic conditions and the urban traffic spatiotemporal network was used to describe the optimization objective function of urban traffic accessibility finally this paper used real cases to verify the effectiveness of the proposed algorithm and the constructed model 2022 aracne editrice all rights reserved combinatorial optimization data fusion data mining forecasting fuzzy systems motor transportation particle swarm optimization pso simulated annealing traffic congestion intelligent transportation technologies pollution problems prediction based spatio temporal data spatiotemporal networks traffic accessibilities traffic condition recognition traffic flow urban traffic urban traffic big data big data traffic accessibility traffic condition recognition urban traffic big data,Tourism_Experience
autonomous vehicles avs are developing rapidly but the deeper understanding of tourists attitudes towards avs is still little explored in social sciences bearing this in mind this study aims to identify theexpected changes in tourism arising from the technology and the openness towards av based tourismservices for this an online data collection n 671 has been completed among hungarian tourists priorto the data collection a literature review was conducted to identify and categorise the changes expectedfrom the spread of avs based on the empirical results tourists would be willing to give up control to theavs in a foreign environment and so to pay more attention to the surroundings the majority ofrespondents would be also open to participating in ai based city tours especially those with the extraversion and openness to experiences personality types based on the big five theory thefindings can serve as a basis for practitioners in preparing for the technology and for the further analysis ofattitudes towards tourism based av services e g modeling of technology acceptance 2021 deturope all rights reserved attitudes towards autonomous vehicles autonomous vehicles avs tourism consumer behavior tourism service development,Sustainability
providing real time bus information e g current situation of an arriving bus to passengers is becoming increasingly possible with the development of transportation information technology such as intelligent transport systems when multiple routes can reach a given destination real time information could be an important reference for passengers decision making regarding which bus to board this paper presents a method for predicting passengers boarding choice behaviours on common bus lines at a bus hub with real time information to account for the uncertainty in the decision making process cloud model theory which is based on fuzzy sets was adopted data from a bus hub in dalian city of china are also presented to illustrate the applicability and effectiveness of the proposed method the results show that providing real time information could lead to a deviation from passengers typical choices that are made without real time information the proposed model effectively predicts passenger s boarding choices and could be used to improve bus dispatching models in the future 2015 2015 hong kong society for transportation studies limited cloud model common bus routes passenger boarding choice real time bus information,Tourism_Experience
the present study focuses on detection and analysis of rip currents through a low cost smartphone based beach monitoring system sbms by taking the advantage of multiple in built cameras and on board memory the famous tourist destination rama krishna rk beach in east coast of india has been chosen for the study as it is experiencing high number of drownings 525 causalities since 2006 videos of 20 min duration were collected covering different time frames of 2022 and an open source quantitative coastal imaging toolbox qcit toolbox has been used to process the videos rectified timex images are generated and utilised to analyse the morphodynamic changes of the beach several rip currents have been observed along the coast with strongest being maximum length of 242 m with a width of 55 m beach modal states have been computed to determine the rip current hazard associated with it sequential transect data indicated the existence of waves at infra gravity motions within the rip current channels during the study period the beach is dominated by transverse bar and rip tbr beach type which is known for its rip current danger rhodamine dye experiments have been conducted to practically measure the strength of the rip currents using video data and field data synergistically the study is first of its kind in exploring the potential application of low cost smartphones to scientifically monitor rip currents at any beach our study would help in further extending this work for beach sites and can be applied to projects where limited funds are available we suggest to apply this methodology as a preliminary study before setting up permanent video monitoring station 2023 elsevier ltd beach modal state qcit rhodamine dye rip currents video based timex analysis india cameras cost benefit analysis smartphones beach modal state low costs modal state practical use quantitative coastal imaging toolbox rhodamine dyes rip currents smart phones smart phone cameras video based timex analyse beach morphology methodology mobile phone monitoring system morphodynamics rip current tourist destination transect beaches,Urban_Sustainability
the tourism industries today have adjusted to a rapidly shifting landscape and increased competition smart tourism is a word used to describe the present phase of tourist development that has been impacted by the advancement of information technologies and is emerging as a viable strategy for adjusting to the changing market conditions in the age of digital revolution big data has become increasingly important in influencing both new players in the tourism sector and how people travel throughout the world with the use of big data all of these businesses can forecast traveler demand improve decision making manage information flows and customer interactions and deliver top most service more effectively and efficiently these days it s thought that design is essential to the success of tourist sites and enterprises this conceptual paper synthesizes the past literature and gives an overview of how data analytics has been used in smart tourism the authors published by edp sciences big data analytics smart tourism technology tourism,Smart_Mobility
this study aimed to carry out an approach for a conceptual and theoretical analysis of governmental strategies and policies to project whether a tourist destination is smart or intelligent governments those responsible for planning the development of a country have been looking for new mechanisms for the development of the tourism sector after the uncertainty caused by the global health crisis from the theoretical perspective the smart tourist destination std concept could be a mechanism or strategy that strengthens the development of tourism in its different typologies in each tourist region the covid 19 pandemic generated discouraging scenarios in destinations where tourism is the main activity however at the same time it highlighted important aspects to consider in order to prevent this type of situation local governance which acts as a catalytic instrument in promoting tourism is a central factor in diversifying tourism from a sustainable perspective in which local actors can be involved to satisfy the demand of tourists or visitors to the destination the methodology used was qualitatively based on the technique of content analysis of thematic literature review using databases scientific journals books book chapters websites web of science wos scopus databases among others the main results of the research show that there are different strategies and government policies that have served as the basis for the promotion of smart tourist destinations in other tourist regions of the world and where interconnected collaboration in networks using technology is the basis of this intelligence in action to offer the tourism products of destinations 2023 by the authors covid 19 financial crisis governance approach literature review local government tourist destination governance government strategies and policies smart tourist destination,Data_Analysis
transformative artificially intelligent tools such as chatgpt designed to generate sophisticated text indistinguishable from that produced by a human are applicable across a wide range of contexts the technology presents opportunities as well as often ethical and legal challenges and has the potential for both positive and negative impacts for organisations society and individuals offering multi disciplinary insight into some of these this article brings together 43 contributions from experts in fields such as computer science marketing information systems education policy hospitality and tourism management publishing and nursing the contributors acknowledge chatgpt s capabilities to enhance productivity and suggest that it is likely to offer significant gains in the banking hospitality and tourism and information technology industries and enhance business activities such as management and marketing nevertheless they also consider its limitations disruptions to practices threats to privacy and security and consequences of biases misuse and misinformation however opinion is split on whether chatgpt s use should be restricted or legislated drawing on these contributions the article identifies questions requiring further research across three thematic areas knowledge transparency and ethics digital transformation of organisations and societies and teaching learning and scholarly research the avenues for further research include identifying skills resources and capabilities needed to handle generative ai examining biases of generative ai attributable to training datasets and processes exploring business and societal contexts best suited for generative ai implementation determining optimal combinations of human and generative ai for various tasks identifying ways to assess accuracy of text produced by generative ai and uncovering the ethical and legal issues in using generative ai across different contexts 2023 the authors chatgpt conversational agent generative ai generative artificial intelligence large language models commerce ethical technology information management chatgpt conversational agents generative ai generative artificial intelligence in field intelligent tools language model large language model marketing information system multidisciplinary perspectives marketing,Sustainability
the more efficient use of road space for the movement of public private and goods vehicles is forcing increased attention to be placed on the development of off street parking systems these systems must be integrated into the overall transport system and made attractive to users the provision of parking information and the effective design of parking circulation are important in achieving these aims this paper presents the development of a discrete event microsimulation model that considers vehicle movement and parking search within multi storey car parks serving urban developments the interactions with traffic along adjacent roads and the impact of parking information systems this approach enables a detailed representation of the complex processes that can occur in and around these car parks the model considers different trip purposes associated with the destination end and different vehicle types within a local area network the paper provides an overview of the model components and presents some findings of calibration and validation using data collected at several multi storey car park sites in singapore the paper also reports on latest model enhancements to provide the capability of studying driving and parking behaviour through the conduct of virtual simulator experiments automobile simulators computer simulation data structures graphical user interfaces information management intelligent vehicle highway systems object oriented programming parking personal computers roads and streets multi storey parking traffic systems traffic signals,Tech_Communication
nowadays location based services become more and more popular people travel from one location to another and usually would like to know information about places of interests around integration of location based services with vehicles onboard systems opens new possibilities for delivering useful information about places of interests around using the vehicle multimedia system and voice control possibilities the paper presents location based on board system for e tourism and its implementation for ford sync the system consists of several services that find extract and process potentially useful for the tourist information about places of interests around and provide it through user friendly vehicle interface 2014 ieee location based system ontology smart space tourism vehicle location multimedia services multimedia systems ontology telecommunication services vehicles location based location based systems on board systems smart space tourism user friendly vehicle interface voice control location based services,Tech_Communication
the proceedings contain 66 papers the special focus in this conference is on development and planning the topics include assessment of outdoor thermal comfort and its relation to urban geometry social and environmental indexes to determine the impacts of closed neighbourhoods in brazil towards sustainable waterfront transformation the leverage of corporate environmental protection concepts on employee motivation technical collaboration in international environmental assessment projects concept of an ecologically balanced area based on ecological footprint identification of homogeneous areas from urban environmental vulnerabilities sustaining abundance and distributional patterns of benthic diatoms from streams in kentucky usa floodplains and sustainable development national planning in south africa cultural heritage tourism research research on intensive utilization of land and settlements protection under rural housing reconstruction in chengdu plain pathways to an oil constrained future the economic sustainability in urban planning influence of trees on the air temperature in outdoor spaces according to planting parameters a new paradigm of urban development envisioning sustainable futures in qatar student preference for alternative modes of transport at the university of pretoria south africa spatial and environmental preconditions for the establishment of nautical tourism ports marine spatial planning as a tool for promoting sustainable economic development including tourism and recreation in a coastal area community involvement in the assessment of the importance of sustainable rural tourism indicators for protected areas demonstrating the importance of criteria and sub criteria in building assessment methods infill development as an approach for promoting compactness of urban form community participation in comprehensive upgrading programmes in developing countries systematic monetisation of environmental impacts distributed energy generation passive zones bio climatic design and scale hierarchic urban fabric sustainability assessment framework for engineering and sciences educational institutions in developing countries analyzing reverse logistics in the brazilian national waste management policy pnrs the scalable solution to recycling of end of life eol printed wiring boards pwbs cause analysis of low collection rate of chinese waste paper potential of crude oil degrading bacteria to co resist heavy metals in soil simulation design and structure of its models for supporting evacuation in smart cities civil risk manager at european level and designing escape routes for buildings through an aggregate approach bacillariophyta,Data_Analysis
the choice of an appropriate traffic analysis zones taz system is a critical step of travel demand modeling which is often overlooked studies have approached this process as an optimization problem aiming to maximize the homogeneity of socio economic and geographic characteristics of zones while minimizing at the same time the number of intrazonal trips however beyond the application of general guidelines and individual experience to specific case studies the definition of a formal approach is still an unsolved issue nevertheless the rapid ict development and novel big data sources allow to enhance traditional models by exploiting additional land use and spatio temporal mobility features this paper illustrates a multi source data driven method for an automatic taz definition procedure which aims to minimize the number of intrazonal trips with the proposed approach floating car data fcd can be suitably paired with the tazs in order to define the best configuration of origin destination zones that can be directly used in travel demand forecasting models the procedure is applied to the eur district of the city of rome italy starting from a regular hexagonal division of the study area consisting of 161 zones using data from an fcd dataset containing more than 1 500 000 trips carried out between september and december 2020 2023 ieee economics intelligent systems intelligent vehicle highway systems motor transportation satellite imagery critical steps data driven floating car data floating car data multisource data openstreetmap data satellite imagery data spatial clustering traffic analyse zone traffic analysis zones land use floating car data fcd openstreetmap data satellite imagery data spatial clustering traffic analysis zones tazs,Tourism_Experience
there has been a growing interest in wine festivals and events globally this is due to the perceived positive benefits wine festivals and events bring to cities towns regional locations and wine regions to identify gaps in wine tourism research a systematic literature review on wine festivals and events was undertaken to identify any research themes the findings of the study suggest future directions for wine festivals and events research and highlight important implications for the tourism industry gastronomy practitioners and policymakers regarding artificial intelligence climate change and innovative entrepreneurship practices 2024 cognizant communication corporation all rights reserved events festivals systematic literature review tourism wine,Data_Analysis
over the past decade bermuda has experienced a dramatic increase in gang violence the united nations office on drugs and crime s global study on murder showed that bermuda s murder rate had increased from 3 1 per 100 000 people in 2003 to 12 5 in 2011 strangeways in the royal gazette 2010 while the increased prevalence of gangs is not something that is unique to bermuda bullock and tilley in shootings gangs and violent incidents in manchester developing a crime reduction strategy home office london 2002 battin pearson et al in gang membership delinquent peers and delinquent behavior youth gang series washington 1998 the sharp increase was a cause of great concern within the local community the police and politicians parliamentary joint select committee in a parliamentary joint select committee publication under part iv of the parliamentary act 1957 2011 the reason for this may be that bermuda s economy relies largely on tourism central intelligence agency in the world factbook the central intelligence agency 2013 and international business especially reinsurance which increased its presence on the island since the terrorist attacks in new york and washington on the 11th of september 2001 any increase of gang violence in an otherwise peaceful and low crime country may deter future investment in the island washington post in gang violence jolts formerly quiet bermuda tourist getaway grapples with string of shootings 2006 this research primarily seeks to outline the development of bermuda s gang culture and how the bermuda police service bps responded to the gang violence it has been suggested that gang related crime is essentially a social problem and not just an undertaking for the police but the community as a whole muncie in crime justice matters 34 4 5 1999 socio economic factors may have also influenced the development of gang crime in bermuda but this research focuses on the situational crime prevention strategies that the bps adopted and whether these strategies have helped to reduce gang violence and whether the techniques used may be considered suitable in preventing a rise in terrorism springer international publishing switzerland 2016 bermuda gang related violence policing terrorism,Tema_0
the adoption of artificial intelligence ai and service robots in the tourism industry for frontline service automation is generating a growing interest although there is a fairly large body of literature about this research field the impacts on the service encounter need to be further investigated the paper presents an action research project that led to employ the humanoid robot pepper equipped with a supervised machine learning ai system at the reception of an italian hotel to provide information to clients this allowed to explore the role played by this agent and the effects on the changing role taken by frontline employees fle and customers findings show that this technology can act as an augmentation force and that fles role can evolve mainly into that of enabler of the customers and of technology innovator and coordinator while customers may take above all the role of enabler of the technology the study also contributes to introduce the new role of ai supervisor among fles 2020 the author s ai hospitality jobs operations service management service robots,Sustainability
